"","SYMBOL","ID","logFC","P.Value"
"7895250",NA,"7895250",0.443840115347151,0.116697640325405
"8161415",NA,"8161415",0.443815294117891,0.03283515191393
"8085774","ZNF385D","8085774",0.443442131554921,0.0956735632237933
"8090214","SLC12A8","8090214",0.44323770932711,0.258403150194579
"8109773","WWC1","8109773",0.443067333343381,0.00148972268067882
"7937335","IFITM1","7937335",0.442157533348309,0.0503805037488129
"7896004",NA,"7896004",0.44198484017486,0.156663481398278
"8002571","PHLPP2","8002571",0.441508288799571,0.00344191956383991
"8138795",NA,"8138795",0.441345808149276,0.0323048093243502
"8058091","SATB2","8058091",0.440758666816473,0.00602712380722551
"7895628",NA,"7895628",0.440689903290469,0.081398509047562
"7933638",NA,"7933638",0.440331680423375,0.105386550906069
"7895291",NA,"7895291",0.439522830595484,0.0684223252017599
"8160295","SCARNA8","8160295",0.439118854019522,0.0443540102020251
"8156026","CEP78","8156026",0.437391053876337,0.00598818512307245
"7893843",NA,"7893843",0.437357507960832,0.157817663739929
"8010978",NA,"8010978",0.437129457911682,0.341175554786494
"8150002",NA,"8150002",0.436441794042824,0.0928551296769083
"7895642",NA,"7895642",0.436281418431228,0.234843378859003
"8075838","PVALB","8075838",0.435004174998702,0.00514614454660613
"7910427","GALNT2","7910427",0.434841929664438,0.0170314429849655
"7895905",NA,"7895905",0.434737310917326,0.0424450301415637
"7895962",NA,"7895962",0.434025197362084,0.12657978834572
"8169683","ZBTB33","8169683",0.433241169721323,0.0011285898630477
"8118322","SNORD52","8118322",0.432585500916178,0.00399268574434371
"7910377",NA,"7910377",0.432484338676513,0.143519204567504
"7958565","MVK","7958565",0.432171438310306,0.0849025680939976
"7893106",NA,"7893106",0.431892139234327,0.0818445008560779
"8113346",NA,"8113346",0.431333192030815,0.0226979826301155
"7896247",NA,"7896247",0.431256970905302,0.0063657890151185
"7941444","CTSW","7941444",0.430658641818857,0.0361452887995474
"7895123",NA,"7895123",0.430610796149629,0.00320625751177778
"7979663","RAB15","7979663",0.430434137198686,0.0323251269866659
"8107996",NA,"8107996",0.430236752229011,0.0307660611773276
"7999598","NTAN1","7999598",0.429783402310522,0.0119004741680624
"7940147","FAM111B","7940147",0.428550024201514,0.107741203324241
"7896476",NA,"7896476",0.428364460556861,0.0409085366616172
"7895810",NA,"7895810",0.428145084211146,0.0630301382972849
"7914112","FGR","7914112",0.427691301868254,0.00757135602577963
"8156290","CKS2","8156290",0.427651217082761,0.0592088175200687
"8027876","TMEM147","8027876",0.427645303481052,0.0173741501419627
"7951859","APOA4","7951859",0.427351310993097,0.070518827468406
"7895446",NA,"7895446",0.426899599450634,0.0432735674136148
"7893470",NA,"7893470",0.425966705657364,0.0375296564889764
"7896450",NA,"7896450",0.425966705657364,0.0375296564889764
"8087461","GMPPB","8087461",0.425869725212285,0.0090029629845192
"7931571",NA,"7931571",0.425806924609066,0.00129480065618488
"7892563",NA,"7892563",0.42559740386072,0.0304994852609729
"8129677","SGK1","8129677",0.425408878070868,0.115887642114022
"7948088","SLC25A33","7948088",0.424801472595962,0.0670636679147852
"7896030",NA,"7896030",0.424791715748575,0.00259439622257068
"8059642","SLC16A14","8059642",0.424663879620303,0.0526917715046322
"8149762","TNFRSF10A","8149762",0.423903740346279,0.0013707079126185
"7894830",NA,"7894830",0.423602737895259,0.0347428098160879
"7925182",NA,"7925182",0.42344703552842,0.387563532912272
"8103483",NA,"8103483",0.423255345192019,0.033365252799286
"8113344",NA,"8113344",0.423255345192019,0.033365252799286
"8114207",NA,"8114207",0.423255345192019,0.033365252799286
"8033248","TNFSF14","8033248",0.423156452822521,0.190222066760776
"7893005",NA,"7893005",0.422676479167277,0.0225571172571275
"8174983",NA,"8174983",0.42260007171917,0.134838017000831
"7895812",NA,"7895812",0.42240354546693,0.0218764481307788
"8093997","SORCS2","8093997",0.422365627520429,0.0548577977040381
"7896636",NA,"7896636",0.422218075520531,0.1330403521384
"7920057","TDRKH","7920057",0.421541859055147,0.0108529366946753
"8142687","GPR37","8142687",0.421055527353238,0.0945012771372192
"7892583",NA,"7892583",0.420913343184028,0.0249558294534895
"7894855",NA,"7894855",0.420463790174558,0.0817856296468941
"7894154",NA,"7894154",0.420259110241222,0.107514839558396
"7894238",NA,"7894238",0.420045415553394,0.399313891520621
"8116130",NA,"8116130",0.419931851282861,0.0572581542352674
"7964596",NA,"7964596",0.419774975246837,0.0106407361073633
"8073633","PNPLA3","8073633",0.419653411809504,0.0356716591430833
"8123678","PXDC1","8123678",0.419359819067912,0.0155534207120765
"8043449",NA,"8043449",0.418874339443205,0.23624542439373
"7955348","GPD1","7955348",0.418558053815214,0.00624226637957911
"8052762","GFPT1","8052762",0.418136911078165,0.0434640898505296
"7893806",NA,"7893806",0.417979011159805,0.0796320751843699
"8173176","XAGE-4","8173176",0.417105460461577,0.00967591923370212
"8070701","CSTB","8070701",0.416751360813317,0.000787111724570069
"7937314","PGGHG","7937314",0.416519702715846,0.250399670843996
"7906475","FCRL6","7906475",0.416092849098651,0.0209300941485549
"8043363",NA,"8043363",0.41594636878478,0.0366739259624851
"7929677","PI4K2A","7929677",0.41592950773886,0.00141605465329345
"8061416","CST7","8061416",0.414609223963922,0.00634505801290703
"8132580","YKT6","8132580",0.414551814723922,0.00107452338677898
"7999547",NA,"7999547",0.414293102294692,0.119874844501909
"8041383","LTBP1","8041383",0.414213010251448,0.0474146783078325
"7896199",NA,"7896199",0.413955340965835,0.00904809638470808
"8129410","THEMIS","8129410",0.413580078764491,0.0402578726337769
"8038809","NKG7","8038809",0.413137720436702,0.0297860689930466
"7893324",NA,"7893324",0.41270484049519,0.0559006949569156
"8092021","LRRC31","8092021",0.412535302083948,0.0555344180375787
"7893177",NA,"7893177",0.412229447994862,0.385000422721518
"8124492","H2BC12","8124492",0.411625839613697,0.0409503065052508
"7896577",NA,"7896577",0.409125767111005,0.140144617175352
"7895305",NA,"7895305",0.408245471099267,0.114807170768843
"7893600",NA,"7893600",0.407667881512532,0.170323940732236
"7895059",NA,"7895059",0.40757179955605,0.0629416941952173
"8105340","GZMA","8105340",0.407225963672528,0.00547777823475037
"7996430",NA,"7996430",0.407149504058633,0.00346519742120404
"8021653","SERPINB8","8021653",0.407091976284231,0.0130073757116944
"8014316","CCL5","8014316",0.406942224505545,0.0934962943582718
"7894156",NA,"7894156",0.406678223793191,0.159594314145552
"8019796","MAFG","8019796",0.405823722861613,0.0159137451935834
"7904293","PTGFRN","7904293",0.405586054307313,0.000603755156406693
"7955637","KRT18","7955637",0.405232592960292,0.0026103097885631
"8020352","CYP4F35P","8020352",0.405209254962409,0.00653818665371461
"8126279","TREM2","8126279",0.404910664354457,0.0281379148511093
"7896668",NA,"7896668",0.404627735820689,0.226177868838678
"8066256",NA,"8066256",0.404247803423999,0.185755320499376
"7893934",NA,"7893934",0.404067087537092,0.176252438435644
"8113512","EPB41L4A","8113512",0.403527624877127,0.0179741800472132
"8082408","SEC61A1","8082408",0.403503693965789,0.00296939717037775
"8157949","RALGPS1","8157949",0.403235441282129,0.0117176597441251
"8093104",NA,"8093104",0.402733054247435,0.0316338237918162
"7946641","GALNT18","7946641",0.401389145944409,0.00893938351013966
"8038998","ZNF468","8038998",0.400324014336373,0.0890640526899054
"7940431",NA,"7940431",0.400013799001338,0.235545044411141
"8014487","ACACA","8014487",0.399261374200356,0.0937883516476912
"8145470","DPYSL2","8145470",0.398950711658647,0.0052129797353257
"7892805",NA,"7892805",0.398518307359041,0.0362671731974214
"7899703","TXLNA","7899703",0.398423019067718,0.00180158192865188
"7969574",NA,"7969574",0.398291861949312,0.0136332067350115
"7895757",NA,"7895757",0.398189989663547,0.0488378179241288
"8072678","HMOX1","8072678",0.39795548613712,0.0322810543781574
"8047459",NA,"8047459",0.397762700714502,0.0154638072024035
"8167656","MAGED1","8167656",0.396458298198148,0.0217394653670108
"7967412","CDK2AP1","7967412",0.396039649506346,0.00527592565866236
"7991562","PRKXP1","7991562",0.395965007686823,0.309803142573913
"8155898","PCSK5","8155898",0.395052404235263,0.0595439326630407
"7896646",NA,"7896646",0.394770768966975,0.0593433838055779
"7895124",NA,"7895124",0.394489107474022,0.210644557272462
"7929816","SCD","7929816",0.394262345069018,0.0934034243631618
"7892995",NA,"7892995",0.394122521013934,0.000520510458278112
"7896607",NA,"7896607",0.393596212475479,0.216335288521042
"7894082",NA,"7894082",0.393482673105624,0.0939148094808883
"7896719",NA,"7896719",0.393416920194827,0.0513304753060831
"8159642","TUBB4B","8159642",0.392621810837571,0.0166967907478476
"7981720","IGHA1","7981720",0.39259683705691,0.188475335989213
"8061447","PYGB","8061447",0.392533180973911,0.000676499094825956
"7892725",NA,"7892725",0.392414722528879,0.212600009602709
"7893407",NA,"7893407",0.392387644318571,0.00807621556505973
"7893222",NA,"7893222",0.392278491176802,0.100489518824522
"7980720","TTC7B","7980720",0.391917489004014,0.0192621036981253
"8068810","SLC37A1","8068810",0.391730684566546,0.00722042516108314
"7896153",NA,"7896153",0.391485791445808,0.181613602943465
"7948420",NA,"7948420",0.391336258044571,0.0149078574219295
"7892632",NA,"7892632",0.391193810429015,0.180144218816961
"7894654",NA,"7894654",0.390995699502364,0.0488370931254498
"7912535",NA,"7912535",0.390949941370961,0.110674845870769
"8069332","MCM3AP-AS1","8069332",0.390937681511057,0.0399125538331484
"8085867","NEK10","8085867",0.390725049154961,0.363712135432171
"7893492",NA,"7893492",0.390486770176113,0.557127393087107
"7981737","IGH","7981737",0.389661723803878,0.281788494944595
"7896460",NA,"7896460",0.389593158894137,0.161906124538767
"7955613","KRT7","7955613",0.389431846664406,0.0945806212907419
"8021169","LIPG","8021169",0.389261100460569,0.0347920304234927
"8082597","COL6A6","8082597",0.389085551668109,0.0596463418390981
"8077192","APOA4","8077192",0.38861933568025,0.173575855026593
"8000978","PRSS53","8000978",0.388600462387068,0.128536547172291
"7895605",NA,"7895605",0.388190665125828,0.0384979123203229
"8075910","RAC2","8075910",0.387841120233257,0.0507907279624314
"8083233","ZIC1","8083233",0.387654319520281,0.169216251337533
"7896152",NA,"7896152",0.38751220104941,0.00835530260027842
"7981722",NA,"7981722",0.387332987928938,0.285394085883242
"7894276",NA,"7894276",0.386868324750518,0.1528595181153
"7988124","PPIP5K1","7988124",0.386763609230596,0.00109183006920994
"8165345","ABCA2","8165345",0.386760429265076,0.00145645264423881
"7990620","TSPAN3","7990620",0.386498628480543,0.00416679281825758
"7896535",NA,"7896535",0.386472967997866,0.232811697251297
"7893697",NA,"7893697",0.386443464956792,0.0970910493127922
"7896677",NA,"7896677",0.386094124139791,0.0241048465863181
"8001816","BEAN1","8001816",0.385882946126107,0.0778777441966804
"7894672",NA,"7894672",0.385499984728096,0.0222287488859025
"8051012","PREB","8051012",0.38543301008691,0.000234290450573074
"8165183","SEC16A","8165183",0.385083760962639,0.0057784486400616
"7893816",NA,"7893816",0.384819257576757,0.00844781220199305
"7919971","RFX5","7919971",0.383974050323299,0.000367583727672721
"8126784","PLA2G7","8126784",0.383785339843667,0.180247051898846
"8018494","TRIM47","8018494",0.383640306597973,0.0062921280051039
"8080762","ABHD6","8080762",0.383634983126882,0.00193658756698072
"7895084",NA,"7895084",0.38362146460092,0.00652548187877984
"7893223",NA,"7893223",0.383598527611735,0.31317476034243
"8070826","ITGB2","8070826",0.383404670841861,0.0491857765988384
"7895085",NA,"7895085",0.382878843185154,0.0715516872546281
"7893920",NA,"7893920",0.382725704598256,0.118425086438034
"7895030",NA,"7895030",0.382613343517143,0.142386575005485
"7895097",NA,"7895097",0.382613343517143,0.142386575005485
"7940421",NA,"7940421",0.382247724065269,0.209542099297217
"7895304",NA,"7895304",0.382070115896004,0.0585192763350608
"8141127","SEM1","8141127",0.381600304580287,0.0206136437914739
"7981724",NA,"7981724",0.381547489377079,0.280458111981671
"7987772","EHD4","7987772",0.381478397174914,0.003644721277307
"8036676","FBXO17","8036676",0.381289119767669,0.00885630760029288
"7958931","DTX1","7958931",0.381275392512901,0.0651542933211655
"8072775",NA,"8072775",0.380965811924821,0.274271288015888
"7893890",NA,"7893890",0.38090664016533,0.259931281496904
"7896581",NA,"7896581",0.380836104831835,0.270656340807396
"7894749",NA,"7894749",0.380788514726944,0.174070467832398
"8139128","TARP","8139128",0.380281622360313,0.270111611328437
"7895681",NA,"7895681",0.380032508562937,0.197866959198609
"7978846","POLE2","7978846",0.379828354001432,0.0425793604218953
"7893291",NA,"7893291",0.379820198883837,0.0754753844245251
"7909967","CAPN2","7909967",0.379516281238376,0.0174750943300405
"8147049",NA,"8147049",0.379384464398175,0.0157322170873903
"8000998","VKORC1","8000998",0.378939348558152,0.0631389630481462
"7968126","LSP1","7968126",0.378690511452569,0.0557881699809402
"8174598","IL13RA2","8174598",0.378586328129573,0.0390502580828616
"8030866","FPR3","8030866",0.377661036502913,0.0585993970267664
"8158059","STXBP1","8158059",0.377622133044948,0.00621598262193845
"7893964",NA,"7893964",0.37759094608859,0.147427344566811
"8006540","SNORD7","8006540",0.376947612789885,0.00359498310348736
"7893553",NA,"7893553",0.376778001300853,0.0933986308279362
"7896705",NA,"7896705",0.376222882386499,0.0537869248867497
"8144917","LPL","8144917",0.376136136714802,0.0558121396451534
"7940565","FADS2","7940565",0.375847254566002,0.189459316306904
"7892708",NA,"7892708",0.375779362869412,0.091322596649346
"7892927",NA,"7892927",0.375442022074439,0.254297548022654
"7896112",NA,"7896112",0.374676251794987,0.014527613345717
"8171876",NA,"8171876",0.3746409916692,0.00706744053974188
"7894797",NA,"7894797",0.374464384664845,0.288759701024283
"8025347","LRRC8E","8025347",0.374362942458318,0.00172725847040777
"7910490",NA,"7910490",0.37426075611847,0.147821236710405
"7900438","ZFP69B","7900438",0.37395354949078,0.00183164996338614
"7894541",NA,"7894541",0.37394601503071,0.257502547909378
"7893711",NA,"7893711",0.373655268194288,0.0373872951111016
"8027746",NA,"8027746",0.373598122465668,0.149500400756184
"8016646","COL1A1","8016646",0.373438139295041,0.14214880305802
"7896447",NA,"7896447",0.373394384434658,0.0179889007386593
"7895649",NA,"7895649",0.373240837150006,0.0899487799916338
"7996448","NOL3","7996448",0.372978684317797,0.000425712250614095
"8046824","FSIP2","8046824",0.372627159037363,0.0367563230030052
"8062041","ACSS2","8062041",0.372608315840846,0.168565111807572
"8085912",NA,"8085912",0.372403061126896,0.417984500691349
"8082058","CSTA","8082058",0.372356207767704,0.0829016054013481
"7893517",NA,"7893517",0.372347392867021,0.00676724536744294
"8043476",NA,"8043476",0.372324176177631,0.313119038472295
"7895900",NA,"7895900",0.372240075491562,0.107595230570932
"7892576",NA,"7892576",0.371932762997824,0.199478757645454
"8019842","TYMS","8019842",0.371889661676367,0.0145388289797888
"7919267",NA,"7919267",0.37156511139279,0.00755838299870691
"7919347",NA,"7919347",0.37156511139279,0.00755838299870691
"7895604",NA,"7895604",0.371476280975409,0.0262865431715897
"7931097","HTRA1","7931097",0.370418841045304,0.00322247977244294
"8117620",NA,"8117620",0.370416055995914,0.0428255304886953
"7895989",NA,"7895989",0.370355376532502,0.426562214139662
"7894437",NA,"7894437",0.370334354109083,0.417401566381302
"7959164","DYNLL1","7959164",0.37022779525868,0.0344410044243928
"7894430",NA,"7894430",0.36987861650664,0.0494987468245211
"7896591",NA,"7896591",0.36956514274077,0.123886430279922
"7893248",NA,"7893248",0.369469550106079,0.0000572404012630882
"7893576",NA,"7893576",0.36914231390298,0.349538339890109
"7893565",NA,"7893565",0.368914982122919,0.129550782080349
"8174103",NA,"8174103",0.368903183296233,0.0246065785340979
"7894739",NA,"7894739",0.368539693267951,0.288018099122096
"8152215","KLF10","8152215",0.368445477181339,0.0312928700583926
"8070912","SLC19A1","8070912",0.368395887897555,0.09154421062841
"7907049",NA,"7907049",0.368296400787846,0.0172825505343999
"8010313","ENPP7","8010313",0.36811294758075,0.0347527756984767
"8042788","ACTG2","8042788",0.367494952543032,0.388008519497456
"7892958",NA,"7892958",0.367011250369064,0.0783781113063326
"7938758","SAA1","7938758",0.366640536577599,0.489416638174225
"7895569",NA,"7895569",0.366565710435077,0.170679654128271
"7945829",NA,"7945829",0.36648231425356,0.0296064725030051
"7899192","RPS6KA1","7899192",0.365920140931281,0.00782864464123295
