"","SYMBOL","ID","logFC","P.Value"
"1558329_at","TONSL","1558329_at",0.166804081303523,0.50971249482953
"223519_at","MAP3K20","223519_at",0.166785886127622,0.665589741796214
"235047_x_at","NACC1","235047_x_at",0.16677775002569,0.581179721848566
"228989_at","TYMSOS","228989_at",0.166770867541397,0.443602425442338
"1556803_at","POLR3B","1556803_at",0.166761267994043,0.34970608090451
"221627_at","TRIM10","221627_at",0.166759959177345,0.647809725634166
"235404_at","ARID5B","235404_at",0.166755280483049,0.42547578618763
"1554332_a_at","SLCO4A1-AS1","1554332_a_at",0.166750961972325,0.49368575698248
"216685_s_at","MTAP","216685_s_at",0.166730354459962,0.444379019300059
"215155_at","HEXA","215155_at",0.166714991200523,0.542177542288001
"1554725_at","RABGAP1L","1554725_at",0.166708104663662,0.267909238311393
"36545_s_at","SFI1","36545_s_at",0.166700151890728,0.594740674700383
"1559971_at","BSDC1","1559971_at",0.166689583706317,0.507677540987496
"222758_s_at","TMEM132A","222758_s_at",0.166665233270573,0.557641308024378
"1560751_at","AQP4-AS1","1560751_at",0.166659496808544,0.470262016663054
"218413_s_at","ZNF639","218413_s_at",0.1666512931136,0.280494975937886
"1555183_at","TERF2","1555183_at",0.166649227469001,0.293732866393255
"234106_s_at","FLYWCH1","234106_s_at",0.166646100632457,0.60162072540027
"208321_s_at","CABP1","208321_s_at",0.166643533152324,0.494748982954154
"1563040_s_at","LARGE-AS1","1563040_s_at",0.166617424663424,0.186224916651471
"211362_s_at","SERPINB13","211362_s_at",0.166615280055412,0.4514690120806
"1561371_at","MIR2052HG","1561371_at",0.16658864471805,0.449276963700069
"228777_at","KBTBD3","228777_at",0.166526304010088,0.396734794095119
"244404_at","STXBP4","244404_at",0.166507127982808,0.269430082027372
"233100_at","EEPD1","233100_at",0.166459014696249,0.475107343963211
"209290_s_at","NFIB","209290_s_at",0.166458502830182,0.534427428577744
"1558814_s_at","TMED5","1558814_s_at",0.166450270195271,0.547342491985631
"236789_at","MAPT-AS1","236789_at",0.166449907011356,0.300780160669693
"210064_s_at","UPK1B","210064_s_at",0.166449843480732,0.476444872575115
"241056_at","ZC3H3","241056_at",0.166442592400848,0.383474753309016
"1558660_at","LINC00703","1558660_at",0.16644203291578,0.346496512158092
"225072_at","ZCCHC3","225072_at",0.166434772661529,0.522207136948534
"213226_at","CCNA2","213226_at",0.166432210257728,0.521512301059586
"1553675_at","KLC4","1553675_at",0.166417876161702,0.431081641832564
"1569122_at","LOC105370697","1569122_at",0.16639170033184,0.294973432644321
"218096_at","AGPAT5","218096_at",0.166390508886012,0.705235507106094
"213938_at","ERC2","213938_at",0.166386344477776,0.358552371633684
"221370_at","ZNF717","221370_at",0.166383940711232,0.411580578309949
"229331_at","SPATA18","229331_at",0.166379692195286,0.186900951657461
"242228_at","BICD1","242228_at",0.166371047045416,0.237372385227053
"234665_x_at","HHLA3","234665_x_at",0.16636486283902,0.51962587528641
"240510_at","NBN","240510_at",0.166361131272475,0.381591348907893
"1558338_at","SEMA6A","1558338_at",0.166353295398658,0.569933423789792
"219091_s_at","MMRN2","219091_s_at",0.16635138034793,0.375843349473586
"231326_s_at","TMEM185A","231326_s_at",0.166348284794433,0.406289350235561
"1563484_at","LINC01847","1563484_at",0.166328378599103,0.404726490240777
"232409_x_at","FBXL16","232409_x_at",0.166298919090285,0.400107008137464
"1559796_at","EBF3","1559796_at",0.166294122968399,0.468778830671629
"240292_x_at","ANKS1B","240292_x_at",0.166283054236378,0.176263359629055
"239593_at","TMEM213","239593_at",0.166273569919346,0.457938252238411
"240479_at","HS3ST5","240479_at",0.16626040328442,0.511450578103587
"1552813_at","KLF14","1552813_at",0.166254754905628,0.462927503400745
"241432_at","SLIT2-IT1","241432_at",0.166238972418724,0.304868988725383
"1569033_at","IGF2BP3","1569033_at",0.166231923240467,0.360735127071816
"238333_s_at","PAOX","238333_s_at",0.166230966657534,0.407759464318573
"207569_at","ROS1","207569_at",0.166228789141899,0.440956764295075
"1561894_at","CYREN","1561894_at",0.166139576127843,0.435927736219152
"231932_at","C1orf74","231932_at",0.166128702492347,0.354675249226782
"238287_at","SLC7A13","238287_at",0.166125239122605,0.391719356440196
"1570212_a_at","TTC41P","1570212_a_at",0.166122071198832,0.394618669633692
"219876_s_at","GOLGA2P5","219876_s_at",0.166119712618434,0.557127118192293
"1552327_at","ARMCX4","1552327_at",0.166111476918839,0.310184073521183
"232235_at","DSEL","232235_at",0.166080593214529,0.266070757499709
"221939_at","YIPF2","221939_at",0.166066148685596,0.557261480401639
"1559590_at","CHDH","1559590_at",0.166065460585949,0.17144672324473
"217018_at","PDSS2","217018_at",0.166051001225825,0.460422144266613
"204584_at","L1CAM","204584_at",0.166008818895849,0.398097457834001
"232037_at","IGDCC3","232037_at",0.165977562355557,0.564145910433609
"237465_at","USP53","237465_at",0.165957061911235,0.49631950673408
"236233_at","TRIM32","236233_at",0.165954053989076,0.307342942171067
"1555509_a_at","SLC25A41","1555509_a_at",0.165948494313982,0.511003995587513
"1557548_at","PRR26","1557548_at",0.165938761573401,0.374460914584762
"227696_at","EXOSC6","227696_at",0.165937741445783,0.585515864527991
"233636_at","MIR17HG","233636_at",0.16592505998118,0.15370480291108
"237485_at","SRSF3","237485_at",0.16590443562499,0.358676112137527
"215112_x_at","MCF2L2","215112_x_at",0.165902536761399,0.13207570534166
"1569833_at","LINC01585","1569833_at",0.165890635648959,0.380060804947704
"207454_at","GRIK3","207454_at",0.165888410449745,0.3589048268338
"243021_at","LINC01770","243021_at",0.165884098152262,0.334630408432182
"223783_s_at","DBIL5P","223783_s_at",0.165813673400947,0.458707154377204
"212158_at","SDC2","212158_at",0.165805897203167,0.521615549944471
"1556874_a_at","MEX3C","1556874_a_at",0.16580248652372,0.512260610782312
"243645_at","NFASC","243645_at",0.165792632900123,0.380616681607981
"205320_at","APC2","205320_at",0.165780279292706,0.558540092107496
"231119_at","RFC3","231119_at",0.165769663547566,0.494714396025366
"209713_s_at","SLC35D1","209713_s_at",0.165751810782816,0.367393667892338
"230867_at","COL6A6","230867_at",0.16574278382613,0.410648385143548
"205629_s_at","CRH","205629_s_at",0.165736039220355,0.535769764303572
"205951_at","MYH1","205951_at",0.165727860475451,0.299981321585705
"1563344_at","ZNF628","1563344_at",0.165710135539753,0.439175852552517
"224141_at","GCC2-AS1","224141_at",0.165685501199868,0.511931092879945
"215725_at","DGCR11","215725_at",0.165659840496625,0.469083970500064
"224208_at","PLEKHA8","224208_at",0.165640508975138,0.371086362914911
"240072_at","ASXL2","240072_at",0.165616290432554,0.735891886268838
"241983_at","PTPN2","241983_at",0.165609792673131,0.474476763303229
"237642_at","CTBP1-DT","237642_at",0.165609108980382,0.514879860188063
"1555122_at","ADGRA3","1555122_at",0.165602479421954,0.359167403370152
"212965_at","HIC2","212965_at",0.165598918921789,0.390656951255251
"231043_at","CFAP221","231043_at",0.165594110383523,0.55621838927956
"1552873_s_at","ASMTL-AS1","1552873_s_at",0.165583192153645,0.54922962916483
"233480_at","TMEM43","233480_at",0.165530202420819,0.706829676837791
"1557618_at","LINC01622","1557618_at",0.165522843336505,0.516024692976496
"216598_s_at","CCL2","216598_s_at",0.16548680127414,0.415338482966548
"1563098_at","IGFN1","1563098_at",0.165481266362483,0.409524674094195
"1554906_a_at","MPHOSPH6","1554906_a_at",0.165479614832995,0.22944985971565
"215086_at","IBTK","215086_at",0.16547318662843,0.223848461162386
"214599_at","IVL","214599_at",0.165442262387749,0.426416587391623
"225066_at","PPP2R2D","225066_at",0.165357425114767,0.407509944678394
"235815_at","TSHZ2","235815_at",0.165326578713186,0.500745898127104
"211441_x_at","CYP3A43","211441_x_at",0.165311137160291,0.428903075491242
"244629_s_at","PDPK1","244629_s_at",0.165307613252946,0.509724503083767
"219399_at","LIN7C","219399_at",0.165303981615674,0.591074209272485
"243258_at","CLUH","243258_at",0.165301155463292,0.452812739429827
"225544_at","TBX3","225544_at",0.165288024711426,0.373541012558028
"239693_at","SNX24","239693_at",0.165280788493555,0.399035645551014
"244259_s_at","ZNF91","244259_s_at",0.165269010510626,0.442388448452877
"1557118_a_at","INTS6-AS1","1557118_a_at",0.165256534799098,0.602838928344236
"226836_at","SFT2D1","226836_at",0.165256294868323,0.414222253181918
"237122_at","WDR7","237122_at",0.165244452956899,0.300101831831311
"211449_at","MSH6","211449_at",0.165239965355133,0.293256542660694
"208232_x_at","NRG1","208232_x_at",0.165236680603584,0.624763862204707
"203346_s_at","MTF2","203346_s_at",0.165228987672135,0.716947683150132
"222508_s_at","ARGLU1","222508_s_at",0.165189819328305,0.766253064553654
"200771_at","LAMC1","200771_at",0.165187778373858,0.449958503909216
"1552325_at","CFAP53","1552325_at",0.165183045834233,0.21674859086483
"229875_at","ZDHHC22","229875_at",0.165137833283347,0.480182494683273
"207711_at","SOGA1","207711_at",0.165116966577634,0.463480231508203
"213796_at","SPRR1A","213796_at",0.165101749623926,0.465524059853558
"205908_s_at","OMD","205908_s_at",0.165081673517264,0.341389921384263
"203270_at","DTYMK","203270_at",0.165075993684519,0.418224126797579
"227776_at","ACER3","227776_at",0.165019878355482,0.77646348840328
"233067_at","PRDM11","233067_at",0.165004293870014,0.499124397295471
"226492_at","SEMA6D","226492_at",0.165000434734012,0.248393403492885
"201617_x_at","CALD1","201617_x_at",0.16498516296765,0.202283463406054
"208364_at","INPP4A","208364_at",0.164948509584621,0.733016302940377
"238795_at","TASOR2","238795_at",0.16494486383786,0.402858767430285
"226839_at","NR2C2AP","226839_at",0.16494154927543,0.370669060818956
"207392_x_at","UGT2B15","207392_x_at",0.164940227191146,0.482927428620246
"218059_at","ZNF706","218059_at",0.164890905226693,0.592350417706321
"1552991_at","OR5P2","1552991_at",0.164836121709658,0.471363628756069
"236030_at","RCOR2","236030_at",0.164828972642709,0.584805835549125
"1564308_a_at","MPP7","1564308_a_at",0.164800783856243,0.476719885895794
"211259_s_at","BMP7","211259_s_at",0.164798109237801,0.433528479278616
"225749_at","C16orf91","225749_at",0.164782551053913,0.375728238564129
"232133_at","ADAMTS10","232133_at",0.164753895033692,0.540170251875536
"229610_at","CKAP2L","229610_at",0.164733953505645,0.39183164521562
"225250_at","STIM2","225250_at",0.164686041530313,0.520902122044593
"244097_at","CR2","244097_at",0.16466122368687,0.19985736777511
"213307_at","SHANK2","213307_at",0.164658342734642,0.595232466332275
"241522_at","LINC00454","241522_at",0.164638904974594,0.467417921160899
"229488_at","OTUD7B","229488_at",0.164632230114233,0.489571666754057
"236257_at","CD2AP","236257_at",0.164628718121645,0.515489833860267
"221410_x_at","PCDHB3","221410_x_at",0.164601106342068,0.504763909110813
"1564642_at","RUNX1T1","1564642_at",0.164587247584853,0.414815224923555
"226631_at","EEF1AKMT2","226631_at",0.164564953173608,0.592859414251716
"1561471_at","CPEB2-DT","1561471_at",0.164557184558186,0.370931440589968
"212142_at","MCM4","212142_at",0.1645465944896,0.411090451727775
"228885_at","MAMDC2","228885_at",0.164520180944947,0.274766138406378
"234833_at","LOC101927709","234833_at",0.164500963541632,0.205263225875074
"215720_s_at","NFYA","215720_s_at",0.164470595576383,0.47399534553502
"1555213_a_at","CLEC7A","1555213_a_at",0.164464909984822,0.517999771749449
"205984_at","CRHBP","205984_at",0.164444930799283,0.468834405717253
"1557122_s_at","GABRB2","1557122_s_at",0.16442551218041,0.540291543419203
"204365_s_at","REEP1","204365_s_at",0.164423693859891,0.564194802986228
"221961_at","CLCN7","221961_at",0.16442250173802,0.581479356005849
"214389_at","SLC5A12","214389_at",0.164420984408553,0.236090486827939
"209413_at","B4GALT2","209413_at",0.164420079896261,0.503910724686742
"213235_at","KNOP1","213235_at",0.164412486279716,0.540295492050791
"1558640_a_at","GUSBP1","1558640_a_at",0.164407839327684,0.52091793172981
"207969_x_at","ACRV1","207969_x_at",0.164358943798079,0.455107132306915
"212330_at","TFDP1","212330_at",0.164341566514441,0.629388164683649
"235068_at","ZDHHC21","235068_at",0.164334349923329,0.399872357484419
"211117_x_at","ESR2","211117_x_at",0.164292002935537,0.471624310830564
"232753_at","ZNF346","232753_at",0.16427250912545,0.388568031211995
"211111_at","HGC6.3","211111_at",0.164259581052837,0.463446524890323
"236341_at","CTLA4","236341_at",0.164230320785764,0.59913689539752
"1565754_x_at","FGD2","1565754_x_at",0.164208661512632,0.601127279949337
"1558778_s_at","MRTFB","1558778_s_at",0.164182669126252,0.297160659052931
"241350_at","FBXL22","241350_at",0.164120756947381,0.47636235792958
"242880_at","NALCN","242880_at",0.164110253022547,0.372409270320899
"208227_x_at","ADAM22","208227_x_at",0.164108878957951,0.460752654310119
"1554665_at","ZNF586","1554665_at",0.164106253700115,0.437398854267511
"1564282_a_at","LINC00491","1564282_a_at",0.164084092223522,0.337014774226519
"224006_at","LOC100507377","224006_at",0.16407530997293,0.317162287438909
"224110_at","PRO1804","224110_at",0.164074645369528,0.438661031705305
"1570188_at","NR1I3","1570188_at",0.164069574547379,0.364102440900109
"212093_s_at","MTUS1","212093_s_at",0.164069238046395,0.322094760897095
"1559077_at","ABI3BP","1559077_at",0.164060203842861,0.246476750720435
"230348_at","LATS2","230348_at",0.164035324649035,0.373870150633365
"61734_at","RCN3","61734_at",0.164025393767194,0.533539455054765
"220673_s_at","PPP4R4","220673_s_at",0.164019391876445,0.455180646491666
"1553303_at","C16orf46","1553303_at",0.16400229097864,0.510791210042885
"216665_s_at","LOC101929148","216665_s_at",0.163994301721667,0.305717561897927
"232738_at","CCSER1","232738_at",0.163978046524238,0.404549112328105
"215590_x_at","ACVR2B-AS1","215590_x_at",0.163977190441029,0.625452181074769
"228668_x_at","CCDC71L","228668_x_at",0.1639287503962,0.538979905141016
"234608_at","LAMA3","234608_at",0.163926855724352,0.385491657654963
"1563157_at","FOXP1-AS1","1563157_at",0.1639052891433,0.426318257982511
"223409_at","FOXK2","223409_at",0.163882721284084,0.408171740689942
"236262_at","MMRN2","236262_at",0.163882438075014,0.292706897844813
"234598_at","MYO19","234598_at",0.163866997996299,0.43928940190398
"223868_s_at","WWOX","223868_s_at",0.163831894060752,0.358697043241306
"220606_s_at","ADPRM","220606_s_at",0.163806471547342,0.704239336333658
"220639_at","TM4SF20","220639_at",0.163792407462305,0.51412894466904
"213822_s_at","UBE3B","213822_s_at",0.163773148158822,0.624039399620411
"202383_at","KDM5C","202383_at",0.163737975144756,0.573318925522773
"211095_at","NF1","211095_at",0.163715366126605,0.294473475542276
"205113_at","NEFM","205113_at",0.163701879004417,0.317879947597328
"213583_x_at","EEF1A1","213583_x_at",0.163689140790582,0.435278666543661
"220760_x_at","ZNF665","220760_x_at",0.163686403647925,0.543286510052082
"1552634_a_at","ZNF101","1552634_a_at",0.163685129732309,0.677216361652716
"1570204_at","ZBED3-AS1","1570204_at",0.163644125471025,0.291068517859871
"227342_s_at","MYEOV","227342_s_at",0.163618125495666,0.617745970617535
"244360_at","FBXL17","244360_at",0.163606260025789,0.347891031717712
"220293_at","CATSPERB","220293_at",0.16356694461332,0.419341621152374
"240069_at","LOC102724880","240069_at",0.163553222673587,0.540995265752523
"230199_at","NDUFAF8","230199_at",0.16352924856473,0.467791073164437
"235161_at","RASSF8-AS1","235161_at",0.163510356306961,0.412216941618848
"234648_s_at","NXF5","234648_s_at",0.163509834547488,0.441058413568307
"215957_at","UBE2D1","215957_at",0.163482018524446,0.25612895315043
"233582_at","TNFRSF14-AS1","233582_at",0.163479800123742,0.485935517043296
"220015_at","CASZ1","220015_at",0.163476492822248,0.530813999437419
"212906_at","GRAMD1B","212906_at",0.163457994647764,0.37654860233195
"1554074_s_at","SLFNL1","1554074_s_at",0.163455782995213,0.53558924916632
"222384_at","SMG7-AS1","222384_at",0.163435565282443,0.423299372367023
"213098_at","CNOT9","213098_at",0.163423454168323,0.371549973974231
"231977_at","GRID1","231977_at",0.163419068910953,0.387765368273095
"214923_at","ATP6V1D","214923_at",0.163409363511264,0.485238318230153
"238664_s_at","MGC12916","238664_s_at",0.163369626777463,0.589214042959669
"234536_at","SARDH","234536_at",0.163354419784707,0.600569625162552
"215156_at","WDR61","215156_at",0.163338365382306,0.449408209112134
"210095_s_at","IGFBP3","210095_s_at",0.163334864035972,0.551755494849238
"1553281_at","PLCXD2","1553281_at",0.163333205644668,0.5187039361124
"213431_x_at","SFI1","213431_x_at",0.163285502993134,0.531163647528397
"223668_at","CBLC","223668_at",0.163273899278726,0.493038312517081
"228371_s_at","C16orf72","228371_s_at",0.163260338522668,0.544726293222456
"217238_s_at","ALDOB","217238_s_at",0.163238802067685,0.309713677164152
"40640_at","NCAPH2","40640_at",0.16321613042713,0.407753027168506
"1553248_at","CCDC57","1553248_at",0.163179821699184,0.393588296650253
"211522_s_at","GNRHR","211522_s_at",0.16316070797956,0.284356716351291
